ID	Bacteria	Host
AgProtect_826	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_825	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_824	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_823	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_822	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_821	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_820	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_82	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_819	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_818	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_817	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_816	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_815	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_814	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_813	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_812	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_811	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_810	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_81	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_809	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_808	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_807	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_806	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_805	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_804	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_803	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_802	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_801	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_800	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_80	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_8	Yersinia_pestis	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus
AgProtect_799	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_798	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_797	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_796	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_795	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_794	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_793	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_792	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_791	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_790	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_79	Escherichia_coli	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_789	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_788	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_787	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_786	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_785	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_784	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_783	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_782	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_781	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_780	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_78	Escherichia_coli	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_779	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_778	Mycobacterium_bovis	Bos_taurus;Felis_silvestris_catus;Canis_familiaris;Oryctolagus_cuniculus_domesticus;Cavia_porcellus
AgProtect_777	Vibrio_cholerae	Homo_sapiens
AgProtect_776	Vibrio_cholerae	Homo_sapiens
AgProtect_775	Helicobacter_pylori	Homo_sapiens
AgProtect_774	Helicobacter_pylori	Homo_sapiens
AgProtect_773	Helicobacter_pylori	Homo_sapiens
AgProtect_772	Helicobacter_pylori	Homo_sapiens
AgProtect_771	Helicobacter_pylori	Homo_sapiens
AgProtect_770	Helicobacter_pylori	Homo_sapiens
AgProtect_77	Brucella_melitensis	Homo_sapiens;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_769	Helicobacter_pylori	Homo_sapiens
AgProtect_768	Helicobacter_pylori	Homo_sapiens
AgProtect_767	Helicobacter_pylori	Homo_sapiens
AgProtect_766	Helicobacter_pylori	Homo_sapiens
AgProtect_765	Helicobacter_pylori	Homo_sapiens
AgProtect_764	Anaplasma_marginale	Bos_taurus
AgProtect_763	Anaplasma_marginale	Bos_taurus
AgProtect_762	Anaplasma_marginale	Bos_taurus
AgProtect_761	Anaplasma_marginale	Bos_taurus
AgProtect_760	Anaplasma_marginale	Bos_taurus
AgProtect_76	Campylobacter_jejuni	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Ovis_orientalis_aries;Bos_taurus;Sus_scrofa;Gallus_gallus
AgProtect_759	Anaplasma_marginale	Bos_taurus
AgProtect_758	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_757	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_756	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_755	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_754	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_753	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_752	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_751	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_750	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_75	Campylobacter_jejuni	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Ovis_orientalis_aries;Bos_taurus;Sus_scrofa;Gallus_gallus
AgProtect_749	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_748	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_747	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_746	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_745	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_744	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_743	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_742	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_741	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_740	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_74	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_739	Brucella_melitensis	Homo_sapiens;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_738	Brucella_melitensis	Homo_sapiens;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_737	Chlamydia_trachomatis	Homo_sapiens
AgProtect_736	Chlamydia_trachomatis	Homo_sapiens
AgProtect_735	Chlamydia_trachomatis	Homo_sapiens
AgProtect_734	Chlamydia_trachomatis	Homo_sapiens
AgProtect_733	Chlamydia_trachomatis	Homo_sapiens
AgProtect_732	Chlamydia_trachomatis	Homo_sapiens
AgProtect_731	Chlamydia_trachomatis	Homo_sapiens
AgProtect_730	Chlamydia_trachomatis	Homo_sapiens
AgProtect_73	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_729	Clostridium_perfringens	Homo_sapiens;Gallus_gallus;Equus_ferus_caballus;Sus_scrofa;Bos_taurus;Canis_familiaris
AgProtect_728	Clostridium_perfringens	Homo_sapiens;Gallus_gallus;Equus_ferus_caballus;Sus_scrofa;Bos_taurus;Canis_familiaris
AgProtect_727	Clostridium_perfringens	Homo_sapiens;Gallus_gallus;Equus_ferus_caballus;Sus_scrofa;Bos_taurus;Canis_familiaris
AgProtect_726	Clostridium_perfringens	Homo_sapiens;Gallus_gallus;Equus_ferus_caballus;Sus_scrofa;Bos_taurus;Canis_familiaris
AgProtect_725	Clostridium_perfringens	Homo_sapiens;Gallus_gallus;Equus_ferus_caballus;Sus_scrofa;Bos_taurus;Canis_familiaris
AgProtect_724	Clostridium_perfringens	Homo_sapiens;Gallus_gallus;Equus_ferus_caballus;Sus_scrofa;Bos_taurus;Canis_familiaris
AgProtect_723	Clostridium_perfringens	Homo_sapiens;Gallus_gallus;Equus_ferus_caballus;Sus_scrofa;Bos_taurus;Canis_familiaris
AgProtect_722	Clostridium_perfringens	Homo_sapiens;Gallus_gallus;Equus_ferus_caballus;Sus_scrofa;Bos_taurus;Canis_familiaris
AgProtect_721	Clostridium_perfringens	Homo_sapiens;Gallus_gallus;Equus_ferus_caballus;Sus_scrofa;Bos_taurus;Canis_familiaris
AgProtect_720	Clostridium_tetani	Homo_sapiens;Equus_ferus_caballus;Ovis_orientalis_aries;Sus_scrofa
AgProtect_72	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_719	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_718	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_717	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_716	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_715	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_714	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_713	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_712	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_711	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_710	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_71	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_709	Helicobacter_pylori	Homo_sapiens
AgProtect_708	Klebsiella_pneumoniae	Homo_sapiens;Canis_familiaris;Sus_scrofa;Bos_taurus;Equus_ferus_caballus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_707	Klebsiella_pneumoniae	Homo_sapiens;Canis_familiaris;Sus_scrofa;Bos_taurus;Equus_ferus_caballus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_706	Klebsiella_pneumoniae	Homo_sapiens;Canis_familiaris;Sus_scrofa;Bos_taurus;Equus_ferus_caballus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_705	Legionella_pneumophila	Homo_sapiens
AgProtect_704	Legionella_pneumophila	Homo_sapiens
AgProtect_703	Legionella_pneumophila	Homo_sapiens
AgProtect_702	Legionella_pneumophila	Homo_sapiens
AgProtect_701	Legionella_pneumophila	Homo_sapiens
AgProtect_700	Legionella_pneumophila	Homo_sapiens
AgProtect_70	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_7	Yersinia_pestis	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus
AgProtect_699	Listeria_monocytogenes	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Sus_scrofa;Gallus_gallus;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Canis_familiaris;Meleagris_gallopavo_domesticus
AgProtect_698	Listeria_monocytogenes	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Sus_scrofa;Gallus_gallus;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Canis_familiaris;Meleagris_gallopavo_domesticus
AgProtect_697	Listeria_monocytogenes	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Sus_scrofa;Gallus_gallus;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Canis_familiaris;Meleagris_gallopavo_domesticus
AgProtect_696	Listeria_monocytogenes	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Sus_scrofa;Gallus_gallus;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Canis_familiaris;Meleagris_gallopavo_domesticus
AgProtect_695	Listeria_monocytogenes	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Sus_scrofa;Gallus_gallus;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Canis_familiaris;Meleagris_gallopavo_domesticus
AgProtect_694	Mycobacterium_avium	Homo_sapiens;Bos_taurus;Gallus_gallus
AgProtect_693	Mycobacterium_avium	Homo_sapiens;Bos_taurus;Gallus_gallus
AgProtect_692	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_691	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_690	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_69	Brucella_melitensis	Homo_sapiens;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_689	Neisseria_meningitidis	Homo_sapiens
AgProtect_688	Neisseria_meningitidis	Homo_sapiens
AgProtect_687	Neisseria_meningitidis	Homo_sapiens
AgProtect_686	Neisseria_meningitidis	Homo_sapiens
AgProtect_685	Neisseria_meningitidis	Homo_sapiens
AgProtect_684	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_683	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_682	Salmonella_enterica_serovar_Typhimurium	Homo_sapiens;Bos_taurus;Sus_scrofa;Equus_ferus_caballus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_681	Salmonella_enterica_serovar_Typhimurium	Homo_sapiens;Bos_taurus;Sus_scrofa;Equus_ferus_caballus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_680	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_68	Neisseria_meningitidis	Homo_sapiens
AgProtect_679	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_678	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_677	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_676	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_675	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_674	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_673	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_672	Streptococcus_agalactiae	Homo_sapiens;Bos_taurus;Capra_aegagrus_hircus;Gallus_gallus;Oreochromis_niloticus;Ictalurus_punctatus
AgProtect_671	Streptococcus_agalactiae	Homo_sapiens;Bos_taurus;Capra_aegagrus_hircus;Gallus_gallus;Oreochromis_niloticus;Ictalurus_punctatus
AgProtect_670	Streptococcus_agalactiae	Homo_sapiens;Bos_taurus;Capra_aegagrus_hircus;Gallus_gallus;Oreochromis_niloticus;Ictalurus_punctatus
AgProtect_67	Neisseria_meningitidis	Homo_sapiens
AgProtect_669	Streptococcus_agalactiae	Homo_sapiens;Bos_taurus;Capra_aegagrus_hircus;Gallus_gallus;Oreochromis_niloticus;Ictalurus_punctatus
AgProtect_668	Staphylococcus_epidermidis	Homo_sapiens;Canis_familiaris;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_667	Streptococcus_pneumoniae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_666	Streptococcus_pneumoniae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_665	Streptococcus_pyogenes	Homo_sapiens
AgProtect_665	Streptococcus_pyogenes	Homo_sapiens
AgProtect_664	Streptococcus_pyogenes	Homo_sapiens
AgProtect_664	Streptococcus_pyogenes	Homo_sapiens
AgProtect_663	Streptococcus_pyogenes	Homo_sapiens
AgProtect_663	Streptococcus_pyogenes	Homo_sapiens
AgProtect_662	Streptococcus_pyogenes	Homo_sapiens
AgProtect_662	Streptococcus_pyogenes	Homo_sapiens
AgProtect_661	Streptococcus_pyogenes	Homo_sapiens
AgProtect_661	Streptococcus_pyogenes	Homo_sapiens
AgProtect_660	Yersinia_pestis	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus
AgProtect_66	Escherichia_coli	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_659	Yersinia_pestis	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus
AgProtect_658	Yersinia_pestis	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus
AgProtect_657	Yersinia_pestis	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus
AgProtect_656	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_655	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_654	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_653	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_652	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_651	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_650	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_65	Escherichia_coli	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_649	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_648	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_647	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_646	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_645	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_644	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_643	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_642	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_641	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_640	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_64	Escherichia_coli	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_639	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_638	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_637	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_636	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_635	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_634	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_633	Chlamydia_muridarum	Mus_musculus
AgProtect_632	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_631	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
