ID	Bacteria	Genus	Gram_Stain
AgProtect_258	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_257	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_257	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_256	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_255	Salmonella_enterica_serovar_Typhimurium	Salmonella	Negative
AgProtect_254	Brucella_abortus	Brucella	Negative
AgProtect_253	Brucella_abortus	Brucella	Negative
AgProtect_252	Brucella_melitensis	Brucella	Negative
AgProtect_251	Yersinia_pestis	Yersinia	Negative
AgProtect_250	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_25	Chlamydia_pneumoniae	Chlamydia	Negative
AgProtect_249	Mesomycoplasma_hyopneumoniae	Mesomycoplasma	Negative_without_OM
AgProtect_248	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_247	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_246	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_245	Haemophilus_influenzae	Haemophilus	Negative
AgProtect_244	Haemophilus_influenzae	Haemophilus	Negative
AgProtect_243	Listeria_monocytogenes	Listeria	Positive
AgProtect_242	Streptococcus_agalactiae	Streptococcus	Positive
AgProtect_241	Streptococcus_agalactiae	Streptococcus	Positive
AgProtect_240	Treponema_pallidum	Treponema	Negative
AgProtect_24	Chlamydia_pneumoniae	Chlamydia	Negative
AgProtect_239	Treponema_pallidum	Treponema	Negative
AgProtect_238	Treponema_pallidum	Treponema	Negative
AgProtect_237	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_237	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_236	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_236	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_235	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_235	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_234	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_234	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_233	Streptococcus_agalactiae	Streptococcus	Positive
AgProtect_232	Staphylococcus_aureus	Staphylococcus	Positive
AgProtect_231	Staphylococcus_aureus	Staphylococcus	Positive
AgProtect_230	Staphylococcus_aureus	Staphylococcus	Positive
AgProtect_23	Chlamydia_muridarum	Chlamydia	Negative
AgProtect_229	Staphylococcus_aureus	Staphylococcus	Positive
AgProtect_2283	Neisseria_meningitidis	Neisseria	Negative
AgProtect_2282	Chlamydia_trachomatis	Chlamydia	Negative
AgProtect_2281	Chlamydia_trachomatis	Chlamydia	Negative
AgProtect_2280	Escherichia_coli	Escherichia	Negative
AgProtect_228	Listeria_monocytogenes	Listeria	Positive
AgProtect_2279	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2278	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2277	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2276	Escherichia_coli	Escherichia	Negative
AgProtect_2275	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2274	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2273	Salmonella_enterica_serovar_Typhimurium	Salmonella	Negative
AgProtect_2272	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2271	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_2270	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_227	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2269	Bacillus_anthracis	Bacillus	Positive
AgProtect_2268	Leptospira_interrogans	Leptospira	Negative
AgProtect_2267	Treponema_pallidum	Treponema	Negative
AgProtect_2266	Coxiella_burnetii	Coxiella	Negative
AgProtect_2265	Glaesserella_parasuis	Glaesserella	Negative
AgProtect_2264	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_2263	Rickettsia_tamurae	Rickettsia	Negative
AgProtect_2262	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_2261	Mycobacterium_leprae	Mycobacterium	Positive_with_OM
AgProtect_2260	Helicobacter_pylori	Helicobacter	Negative
AgProtect_226	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2259	Escherichia_coli	Escherichia	Negative
AgProtect_2258	Coxiella_burnetii	Coxiella	Negative
AgProtect_2257	Pseudomonas_aeruginosa	Pseudomonas	Negative
AgProtect_2256	Helicobacter_pylori	Helicobacter	Negative
AgProtect_2255	Campylobacter_coli	Campylobacter	Negative
AgProtect_2254	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_2253	Escherichia_coli	Escherichia	Negative
AgProtect_2252	Helicobacter_pylori	Helicobacter	Negative
AgProtect_2251	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_2250	Escherichia_coli	Escherichia	Negative
AgProtect_225	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2249	Helicobacter_pylori	Helicobacter	Negative
AgProtect_2248	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_2247	Staphylococcus_aureus	Staphylococcus	Positive
AgProtect_2246	Chlamydia_pneumoniae	Chlamydia	Negative
AgProtect_2245	Chlamydia_pneumoniae	Chlamydia	Negative
AgProtect_2244	Helicobacter_pylori	Helicobacter	Negative
AgProtect_2243	Burkholderia_pseudomallei	Burkholderia	Negative
AgProtect_2242	Escherichia_coli	Escherichia	Negative
AgProtect_2241	Treponema_pallidum	Treponema	Negative
AgProtect_2240	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_224	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2239	Klebsiella_michiganensis	Klebsiella	Negative
AgProtect_2238	Edwardsiella_tarda	Edwardsiella	Negative
AgProtect_2237	Escherichia_coli	Escherichia	Negative
AgProtect_2236	Staphylococcus_aureus	Staphylococcus	Positive
AgProtect_2235	Staphylococcus_aureus	Staphylococcus	Positive
AgProtect_2234	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2233	Campylobacter_jejuni	Campylobacter	Negative
AgProtect_2232	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2231	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_2230	Campylobacter_jejuni	Campylobacter	Negative
AgProtect_223	Vibrio_anguillarum	Vibrio	Negative
AgProtect_2229	Escherichia_coli	Escherichia	Negative
AgProtect_2228	Pseudomonas_aeruginosa	Pseudomonas	Negative
AgProtect_2227	Chlamydia_trachomatis	Chlamydia	Negative
AgProtect_2226	Escherichia_coli	Escherichia	Negative
AgProtect_2225	Escherichia_coli	Escherichia	Negative
AgProtect_2224	Pandoraea_pnomenusa	Pandoraea	Negative
AgProtect_2223	Salmonella_enterica_serovar_Enteritidis	Salmonella	Negative
AgProtect_2222	Salmonella_enterica_serovar_Enteritidis	Salmonella	Negative
AgProtect_2221	Pseudomonas_aeruginosa	Pseudomonas	Negative
AgProtect_2220	Pseudomonas_aeruginosa	Pseudomonas	Negative
AgProtect_222	Helicobacter_pylori	Helicobacter	Negative
AgProtect_2219	Riemerella_anatipestifer	Riemerella	Negative
AgProtect_2218	Salmonella_enterica_serovar_Enteritidis	Salmonella	Negative
AgProtect_2217	Brachyspira_hyodysenteriae	Brachyspira	Negative
AgProtect_2216	Salmonella_enterica_serovar_Typhi	Salmonella	Negative
AgProtect_2215	Salmonella_enterica_serovar_Dublin	Salmonella	Negative
AgProtect_2214	Salmonella_enterica_serovar_Pullorum	Salmonella	Negative
AgProtect_2213	Mesomycoplasma_hyopneumoniae	Mesomycoplasma	Negative_without_OM
AgProtect_2212	Mesomycoplasma_hyopneumoniae	Mesomycoplasma	Negative_without_OM
AgProtect_2211	Mycobacterium_leprae	Mycobacterium	Positive_with_OM
AgProtect_2210	Ehrlichia_chaffeensis	Ehrlichia	Negative
AgProtect_221	Helicobacter_pylori	Helicobacter	Negative
AgProtect_2209	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2208	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2207	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2206	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2205	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2204	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2203	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2202	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2201	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2200	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_220	Helicobacter_pylori	Helicobacter	Negative
AgProtect_22	Chlamydia_muridarum	Chlamydia	Negative
AgProtect_2199	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2198	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2197	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2196	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2195	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2194	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2193	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2192	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2191	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2190	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_219	Helicobacter_pylori	Helicobacter	Negative
AgProtect_2189	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2188	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2187	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2186	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2185	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2184	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2183	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2182	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2181	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2180	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_218	Helicobacter_pylori	Helicobacter	Negative
AgProtect_2179	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2178	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2177	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2176	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2175	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2174	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2173	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2172	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2171	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2170	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_217	Yersinia_enterocolitica	Yersinia	Negative
AgProtect_2169	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2168	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2167	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2166	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2165	Mycobacterium_tuberculosis	Mycobactium	Positive_with_OM
AgProtect_2164	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2163	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2162	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2161	Mycobacterium_tuberculosis	Mycobactium	Positive_with_OM
AgProtect_2160	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_216	Rickettsia_prowazekii	Rickettsia	Negative
AgProtect_2159	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2158	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2157	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2156	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2155	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2154	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2153	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2152	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2151	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2150	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_215	Chlamydia_psittaci	Chlamydia	Negative
AgProtect_2149	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2148	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2147	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2146	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2145	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2144	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2143	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2142	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2141	Leptospira_interrogans	Leptospira	Negative
AgProtect_2140	Brucella_melitensis	Brucella	Negative
AgProtect_214	Burkholderia_pseudomallei	Burkholderia	Negative
AgProtect_2139	Brucella_melitensis	Brucella	Negative
AgProtect_2138	Helicobacter_pylori	Helicobacter	Negative
AgProtect_2137	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2136	Treponema_pallidum	Treponema	Negative
AgProtect_2135	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2134	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2133	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2132	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2131	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2130	Mycobacterium_tuberculosis	Mycobactium	Positive_with_OM
AgProtect_213	Corynebacterium_diphtheriae	Corynebacterium	Positive_with_OM
AgProtect_2129	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2128	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2127	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2126	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2125	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2124	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2123	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2122	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2121	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2120	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_212	Vibrio_cholerae	Vibrio	Negative
AgProtect_2119	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2118	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2117	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2116	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2115	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2114	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2113	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2112	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2111	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2110	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_211	Vibrio_cholerae	Vibrio	Negative
AgProtect_2109	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2108	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2107	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2106	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2105	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2104	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2103	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2102	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2101	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2100	Leptospira_borgpetersenii	Leptospira	Negative
AgProtect_210	Vibrio_cholerae	Vibrio	Negative
AgProtect_21	Chlamydia_muridarum	Chlamydia	Negative
AgProtect_2099	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2098	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2097	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2096	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2095	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2094	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2093	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2092	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2091	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2090	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_209	Salmonella_enterica_serovar_Typhi	Salmonella	Negative
AgProtect_2089	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2088	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_2087	Prescottella_equi	Prescottella	Positive_with_OM
AgProtect_2086	Prescottella_equi	Prescottella	Positive_with_OM
AgProtect_2085	Mycolicibacterium_gilvum	Mycolicibacterium	Positive_with_OM
AgProtect_2084	Acinetobacter_baumannii	Acinetobacter	Negative
AgProtect_2083	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2082	Borreliella_garinii	Borreliella	Negative
AgProtect_2081	Borreliella_garinii	Borreliella	Negative
AgProtect_2080	Mycobacterium_kansasii	Mycobacterium	Positive_with_OM
AgProtect_208	Salmonella_enterica_serovar_Typhi	Salmonella	Negative
AgProtect_2079	Mycobacterium_kansasii	Mycobacterium	Positive_with_OM
AgProtect_2078	Chlamydia_pecorum	Chlamydia	Negative
AgProtect_2077	Mycobacterium_ulcerans	Mycobacterium	Positive_with_OM
AgProtect_2076	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_2075	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_2074	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_2073	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_2072	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_2071	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_2070	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_207	Salmonella_enterica_serovar_Typhimurium	Salmonella	Negative
AgProtect_2069	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_2068	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_2067	Chlamydia_suis	Chlamydia	Negative
AgProtect_2066	Chlamydia_suis	Chlamydia	Negative
AgProtect_2065	Chlamydia_pecorum	Chlamydia	Negative
AgProtect_2064	Chlamydia_pecorum	Chlamydia	Negative
AgProtect_2063	Chlamydia_pecorum	Chlamydia	Negative
AgProtect_2062	Streptococcus_oralis	Streptococcus	Positive
AgProtect_2061	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_2060	Borrelia_miyamotoi	Borrelia	Negative
AgProtect_206	Rickettsia_rickettsii	Rickettsia	Negative
AgProtect_2059	Mycoplasmopsis_bovis	Mycoplasmopsis	Negative_without_OM
AgProtect_2058	Mycoplasmopsis_bovis	Mycoplasmopsis	Negative_without_OM
AgProtect_2057	Mycoplasmopsis_bovis	Mycoplasmopsis	Negative_without_OM
AgProtect_2056	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2055	Moraxella_catarrhalis	Moraxella	Negative
AgProtect_2054	Mycobacteroides_abscessus	Mycobacteroides	Positive_with_OM
AgProtect_2053	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2052	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2051	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2050	Streptococcus_suis	Streptococcus	Positive
AgProtect_205	Rickettsia_rickettsii	Rickettsia	Negative
AgProtect_2049	Ehrlichia_ruminantium	Ehrlichia	Negative
AgProtect_2048	Klebsiella_pneumoniae	Klebsiella	Negative
AgProtect_2047	Oceanobacillus_oncorhynchi	Oceanobacillus	Positive
AgProtect_2046	Anaplasma_phagocytophilum	Anaplasma	Negative
AgProtect_2045	Anaplasma_phagocytophilum	Anaplasma	Negative
AgProtect_2044	Porphyromonas_gingivalis	Porphyromonas	Negative
AgProtect_2043	Mycobacterium_ulcerans	Mycobacterium	Positive_with_OM
AgProtect_2042	Mycobacterium_ulcerans	Mycobacterium	Positive_with_OM
AgProtect_2041	Mycobacterium_ulcerans	Mycobacterium	Positive_with_OM
AgProtect_2040	Mycobacterium_ulcerans	Mycobacterium	Positive_with_OM
AgProtect_204	Streptococcus_equi	Streptococcus	Positive
AgProtect_2039	Mannheimia_haemolytica	Mannheimia	Negative
AgProtect_2038	Chlamydia_muridarum	Chlamydia	Negative
AgProtect_2037	Chlamydia_trachomatis	Chlamydia	Negative
AgProtect_2036	Chlamydia_pecorum	Chlamydia	Negative
AgProtect_2035	Chlamydia_felis	Chlamydia	Negative
AgProtect_2034	Chlamydia_caviae	Chlamydia	Negative
AgProtect_2033	Bordetella_bronchiseptica	Bordetella	Negative
AgProtect_2032	Erysipelothrix_rhusiopathiae	Erysipelothrix	Positive
AgProtect_2031	Clostridium_perfringens	Clostridium	Positive
AgProtect_2030	Clostridium_perfringens	Clostridium	Positive
AgProtect_203	Streptococcus_equi	Streptococcus	Positive
AgProtect_2029	Clostridium_perfringens	Clostridium	Positive
AgProtect_2028	Clostridium_perfringens	Clostridium	Positive
AgProtect_2027	Clostridium_perfringens	Clostridium	Positive
AgProtect_2026	Clostridium_perfringens	Clostridium	Positive
AgProtect_2025	Clostridium_perfringens	Clostridium	Positive
AgProtect_2024	Clostridium_perfringens	Clostridium	Positive
AgProtect_2023	Clostridium_perfringens	Clostridium	Positive
AgProtect_2022	Clostridium_perfringens	Clostridium	Positive
AgProtect_2021	Bordetella_pertussis	Bordetella	Negative
AgProtect_2020	Actinobacillus_pleuropneumoniae	Actinobacillus	Negative
AgProtect_202	Streptococcus_equi	Streptococcus	Positive
AgProtect_2019	Actinobacillus_pleuropneumoniae	Actinobacillus	Negative
AgProtect_2018	Acinetobacter_baumannii	Acinetobacter	Negative
AgProtect_2017	Clostridium_botulinum	Clostridium	Positive
AgProtect_2016	Clostridium_botulinum	Clostridium	Positive
AgProtect_2015	Clostridium_botulinum	Clostridium	Positive
AgProtect_2014	Chlamydia_trachomatis	Chlamydia	Negative
AgProtect_2013	Chlamydia_trachomatis	Chlamydia	Negative
AgProtect_2012	Chlamydia_psittaci	Chlamydia	Negative
AgProtect_2011	Campylobacter_jejuni	Campylobacter	Negative
AgProtect_2010	Campylobacter_jejuni	Campylobacter	Negative
AgProtect_201	Streptococcus_equi	Streptococcus	Positive
AgProtect_2009	Campylobacter_jejuni	Campylobacter	Negative
AgProtect_2008	Bordetella_bronchiseptica	Bordetella	Negative
AgProtect_2007	Yersinia_pestis	Yersinia	Negative
AgProtect_2006	Neisseria_meningitidis	Neisseria	Negative
AgProtect_2005	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_2005	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_2004	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_2004	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_2003	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_2002	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2001	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_2000	Streptococcus_agalactiae	Streptococcus	Positive
AgProtect_200	Streptococcus_equi	Streptococcus	Positive
AgProtect_20	Chlamydia_muridarum	Chlamydia	Negative
AgProtect_2	Bacillus_anthracis	Bacillus	Positive
AgProtect_1999	Neisseria_meningitidis	Neisseria	Negative
AgProtect_1998	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_1997	Neisseria_meningitidis	Neisseria	Negative
AgProtect_1996	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_1995	Klebsiella_pneumoniae	Klebsiella	Negative
AgProtect_1994	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_1993	Chlamydia_trachomatis	Chlamydia	Negative
AgProtect_1992	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_1991	Leptospira_interrogans	Leptospira	Negative
AgProtect_1990	Mycobacterium_leprae	Mycobacterium	Positive_with_OM
AgProtect_199	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_1989	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_1989	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_1988	Staphylococcus_aureus	Staphylococcus	Positive
AgProtect_1987	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_1986	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_1986	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_1985	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_1984	Clostridium_botulinum	Clostridium	Positive
AgProtect_1983	Klebsiella_pneumoniae	Klebsiella	Negative
AgProtect_1982	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_1982	Streptococcus_pyogenes	Streptococcus	Positive
AgProtect_1981	Orientia_tsutsugamushi	Orientia	Negative
AgProtect_1980	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_198	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_1979	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_1978	Neisseria_meningitidis	Neisseria	Negative
AgProtect_1977	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_1976	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_1975	Borreliella_burgdorferi	Borreliella	Negative
AgProtect_1974	Chlamydia_muridarum	Chlamydia	Negative
AgProtect_1973	Streptococcus_pneumoniae	Streptococcus	Positive
AgProtect_1972	Streptococcus_agalactiae	Streptococcus	Positive
AgProtect_1971	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
AgProtect_1970	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM
